FinInst,Quarter,Total.Assets,Total.Assets.,Loan..Lease.and.Other.Credit.Operations.by.Risk.Level,Short.and.Long.Term.Liabilities.and.Deferred.Income,Funding,Funding.,Stockholders..Equity,Equity.,Net.Income.,Net.Income,Cash.and.Equivalents.,Interbank.investments.,Securities.andFinancial.Derivatives.,Total.Loans.,Loan.Loss.Allowance.,Loans.,Total.Leases.,Leased.Fixed.Assets.,Creditor.for.Advanced.Residual.Value.,Creditors.for.Advanced.Residual.Value.,Lease.Loss.Allowance.,Leases.,Other.receivables.,Other.assets.,Adjusted.Fixed.Assets.,Adjusted.Total.Assets.,Credit.Income..,Lease.Income.,Security.Income.,Financial.Derivative.Net.Income.,Foreign.Exchange.Net.Income..,Gross.Insterest.Income..,Funding.Expenses.,Borrowing.and.Onlending.Expenses.,Lease.Expenses.,Foreign.Exchange.Net.Income.,Net.Loan.Loss.Provisions.,Interest.Expenses..,Net.Interest.Income.,Banking.Service.Fee.Income,Banking.Fee.Income.,Personnel.Expenses.,Administrative.Expenses.,Tax.Expenses..,Investment.Income,Other.Operating.Income.,Other.Operating.Expenses.,Other.Operating.Income.and.Expenses.,Net.Operating.Income.,Earnings.Before.Taxand.Profit.Sharing.,Net.Non.Operating.Income.,Income.Tax.Expenses,Profit.Sharing,Interests.on.Net.Equity.,BCB.Mandatory.Reserve.Income.,Demand.Deposits.,Saving.Deposits.,Interbank.Deposits.,Other.Deposits.,Time.Deposits.,Total.Deposits.,Repurchase.Agreements.,Real.Estate.Liabilities.,Agribusiness.Liabilities.,Financial.Liabilities.,Securities.Abroad.,Other.Funding.,Mortgage.and.real.estate.securities..credit.linked.security.and.commercial.paper.,Onlending.,Derivatives.,Other.Liabilities.,Short.and.Long.Term.Liabilities.,Deferred.Income.,Total.Liabilities.,X78301,X78302,X78303,X78304,X78305,X78306,X78307,X78308,X78309,X78310,Common.Equity.Tier.I..CET1..,Additional.Tier.I.,Tier.I.Capital.,Tier.II.Capital.,Total.Regulatory.Capital,Risk.weight.assets.for.credit.risk.,Risk.Weight.assets.for.market.risk.,RWAcam.,RWAcom.,RWAjur.,RWAacs.,RWA.for.operational.risk.,Total.Exposure.,Risk.weighted.assets..RWA..,Total.Exposure.or.Total.Assets,Common.Equity.Tier.I.Ratio.,Tier.I.Capital.Ratio.,Fixed.Asset.Ratio.,Fixed.Assets.Ratio,Regulatory.Capital.Ratio.,Total.Capital.Ratio,Institution.is.Required.to.Calculate.Total.Exposure,Institution.is.Required.to.Calculate.PR,Institution.Uses.Optional.Simplified.Methodology,Leverage.Ratio.,Total.Consolidated.Foreign.Assets,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27
1000080501,2018-12-31,21012827292.34,21012827292.34,3548119523.79,20103430403.64,7759789218.66,7759789218.66,909396888.7,909396888.7,22961868.5799992,22961868.5799992,9830166.84,4271250703.93,1027132314.33,1227776310.68,-4897263.4,1222879047.28,0,0,0,0,0,0,14478727594.54,1460316.39,1547149.03,21012827292.34,23159244.24,0,177950622.079999,80323390.29,0,281433256.609999,-81310620.35,-46828293.45,0,-72877743.2399998,-7249048.34,-208265705.38,73167551.2299992,46293252.13,0,-25249510.96,-30241934.03,-7618036.98,0,6339766.54,-23811366.79,-34287830.09,38879721.1399992,38879721.1399992,0,-14597291,-1320561.56,-14000000,0,730762.45,0,77978810.18,0,1704993101.53,1783702674.16,0,0,0,0,0,0,0,5976086544.5,211267762.86,12123675866.67,20094732848.19,8697555.45,21012827292.34,0,0,0,0,0,0,0,0,0,-7.63684511184692e-7,884513137.41,0,884513137.41,0,884513137.41,3155437814.24,1400190550.37,41241971.01,0,1358948579.36,0,285908689.28,9780570337.11,4841537053.89,9780570337.11,0.182692629957118,0.182692629957118,0.00169123620298089,0.00169123620298089,0.182692629957118,0.182692629957118,1,1,0,0.0904357421830432,NA,201812,ING - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,57,SP,SAO PAULO,S3,199,51073,80501,4,0,0,,201701,2,ING - PRUDENCIAL,ING,,,X,B
1000080532,2018-12-31,9839580384.92,9839580384.92,1318901800.52,8245778182.06,3405339114.78,3405339114.78,1593802202.86,1593802202.86,15007764.38,15007764.38,276572931.98,2518912510.7,941363806.09,701627929.66,-4097107.28,697530822.38,0,0,0,0,0,0,5396174166.62,1310133.75,7716013.4,9839580384.92,69522804.47,0,101513611.51,-45537526.8000002,40747822.76,166246711.94,-61849688.92,-40446456.73,0,0,7769935.95,-94526209.7,71720502.24,58647253.67,164049.61,-48037047.66,-43087274.44,-5581249.09,0,53797182.19,-41834343.25,-25931428.97,45789073.27,42312207.5,-3476865.77,-27304443.12,0,0,0,349478447.6,0,8001536.32,0,1385915721.33,1743395705.25,0,0,0,239793454.99,0,0,239793454.99,1422149954.54,223052209.35,4611373057.14,8239764381.27,6013800.79,9839580384.92,0,0,0,0,0,0,0,-1.9073486328125e-6,-1.9073486328125e-6,-1.00582838058472e-7,1485170840.03,0,1485170840.03,0,1485170840.03,3568771878.91,2198284859.34,998004353.5,0,1200280505.84,0,753210626.44,9321956277.38,6520267364.69,9321956277.38,0.227777598212127,0.227777598212127,0.00510028826323743,0.00510028826323743,0.227777598212127,0.227777598212127,1,1,0,0.159319653068295,0.00258077836275421,201812,DEUTSCHE - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S3,199,,80532,2,0,0,,201701,2,DEUTSCHE - PRUDENCIAL,,,,X,U
1000080556,2018-12-31,17456092668.32,17456092668.32,696487399.35,14859456757.25,8996982718.32,8996982718.32,2596635911.07,2596635911.07,142346263.240002,142346263.240002,528549920.43,8056883305.84,5958354541.8,696487399.35,-78053.45,696409345.9,0,0,0,0,0,0,2060280817.69,89920809.35,65693927.31,17456092668.32,32464790.52,0,510307043.050003,-234166667.820002,578939951.64,887545117.390002,-235039553.83,-29319620.61,0,0,100909.21,-264258265.23,623286852.160002,316541470.43,4414539.76,-249862192.73,-93450254.4000001,-32688537.37,0,4731124.02,-391368068.3,-441681918.59,181604933.570001,181587965.180001,-16968.39,-39241701.94,0,-124714469.81,0,900179674.17,0,577183495.47,0,6478711509.11,7956074678.75,1040908039.57,0,0,0,0,0,0,0,3650999788.65,2210012521.56,14857995028.53,1461728.72,17456092668.32,0,0,0,0,0,0,0,-1.9073486328125e-6,0,1.19209289550781e-6,2596635911.07,0,2596635911.07,0,2596635911.07,3858376629.63,7283760776.74,1020623964.84,71788585.62,6189875298.74,1472927.54,2080097815.19,15652792570.03,13222235221.56,15652792570.03,0.196384035494692,0.196384035494692,0.0252993872638778,0.0252993872638778,0.196384035494692,0.196384035494692,1,1,0,0.165889626368761,NA,201812,BOFA MERRILL LYNCH - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S3,199,51255,80556,4,0,0,,201701,2,BOFA MERRILL LYNCH - PRUDENCIAL,BOFA MERRILL LYNCH,,,X,U
1000080563,2018-12-31,10102892866.67,10102892866.67,9629838861.99,8416271622.12,7845318936.74,7845318936.74,1686621244.55,1686621244.55,91146528.3000001,91146528.3000001,84064436.26,49313094.88,884021.09,8650383410.79,-379984481.12,8270398929.67,406826.879999999,193570800.69,9595351.28,9595351.28,-9163493.94,194409484.91,1485710213.11,21277097.07,6430940.96000001,10112488217.95,472153831.06,37954271.31,1526033.1,0,0,511634135.47,-81831832.62,-157361537.67,-25524178.85,0,-4208037.68,-268925586.82,242708548.65,4747.13999999873,9847953.56,-40231207.63,-43988095.46,-12251292.17,0,36578428.37,-36191141.81,-86230608,156477940.65,153328460.53,-3149480.12,-62181932.23,0,0,0,0,0,2251392743.87,0,781485383.91,3032878127.78,0,0,0,622299008.98,0,0,622299008.98,4190141799.98,0,559604417.12,8404923353.86,11348268.26,10102892866.67,-4.76837158203125e-7,0,0,0,-1.9073486328125e-6,0,0,0,0,1.19209289550781e-7,1685277842.78,0,1685277842.78,0,1685277842.78,9614560346.04,0,0,0,0,0,1165980323.59,10141536393.49,10780540669.63,10141536393.49,0.156325911141694,0.156325911141694,0.003788802649783,0.003788802649783,0.156325911141694,0.156325911141694,1,1,0,0.166175792048807,NA,201812,MERCEDES-BENZ - PRUDENCIAL,b2,C,Conglomerado,3,Estrangeiro,198,55,SP,SAO PAULO,S3,198,51262,80563,5,0,0,,201701,3,MERCEDES-BENZ - PRUDENCIAL,MERCEDES-BENZ,,,X,U
1000080570,2018-12-31,14386928309.83,14386928309.83,7294328139.34,11944311560.54,11169762432.33,11169762432.33,2442616749.29,2442616749.29,68905038.4299999,68905038.4299999,2309363.46,713050786.61,5173101420.4,6350413600.08,-87774373.26,6262639226.82,2082874.99,362641047.79,103623660.82,103623660.82,-10393300.86,457954282.74,1219446573.43,310230410.82,351819906.37,14490551970.65,548019407.52,97666228.67,184967290.91,-160359677.77,34058200.69,704351450.02,-310140179.17,-65025331.56,-79473603.34,0,-2107174.65,-456746288.72,247605161.3,31603126.47,17280028.84,-102716680.05,-67566625.25,-19034293.37,6581644.99,72083580.88,-82870290.29,-144639507.78,102965653.52,102673587.74,-292065.78,-28608080.42,-5160468.89,-21382218.91,0,38430086.47,0,22708940.8,0,78695364.38,139834391.65,1505055783.82,0,672980685.22,5811457775.38,0,1653499847.41,8137938308.01,1386933948.85,288124204.92,459946017.13,11917832654.38,26478906.16,14386928309.83,-2.98023223876953e-8,0,0,1.9073486328125e-6,0,0,0,0,0,-1.49011611938477e-7,2402772410.39,0,2402772410.39,0,2402772410.39,9884409955.16,684878290.79,201610061.22,63478231.42,298368353.63,121421644.52,1199208611.25,15433138378.68,11768496857.2,15433138378.68,0.204169864643332,0.204169864643332,0.145276477751525,0.145276477751525,0.204169864643332,0.204169864643332,1,1,0,0.155689163890949,NA,201812,ALFA - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,64,SP,SAO PAULO,S3,199,51293,80570,45,1,0,,201701,6,ALFA - PRUDENCIAL,ALFA,,,X,I
1000080611,2018-12-31,6185248764.22,6185248764.22,4337610077.43,4569329925.67,3640724028.7,3640724028.7,1615918838.55,1615918838.55,83738442.9099999,83738442.9099999,6411446.91,180343354.39,1428171342.93,4337610077.43,-251421042.97,4086189034.46,0,483121.61,483121.61,483121.61,0,966243.22,448682161.83,5391293.8,29577008.29,6185731885.83,409915523.39,0,44052002.86,-32239794.47,0,421727731.78,-123278496.53,-12082444.12,0,0,-79292938.95,-214653879.6,207073852.18,428273499.6,40373498,-12320710.23,-458992592.68,-76945553.69,0,69332841.79,-26068458.51,-36347475.7200001,170726376.46,171121232.64,394856.18,-87382789.73,0,0,0,0,0,2744488762.01,0,32290486.08,2776779248.09,0,0,0,207972186.12,0,0,207972186.12,655972594.49,31146011.56,868384848.66,4540254888.92,29075036.75,6185248764.22,0,0,0,9.5367431640625e-7,1.9073486328125e-6,0,0,0,0,-1.78813934326172e-7,1176458749.36,0,1176458749.36,0,1176458749.36,4815386691.1,0,0,0,0,0,293734399.06,7139176486.39,5109121090.16,7139176486.39,0.230266366484408,0.230266366484408,0.00364360933380105,0.00364360933380105,0.230266366484408,0.230266366484408,1,1,0,0.164789139420041,NA,201812,HONDA - PRUDENCIAL,b2,C,Conglomerado,3,Estrangeiro,198,56,SP,SAO PAULO,S4,198,51396,80611,5,0,0,,201701,4,HONDA - PRUDENCIAL,HONDA,,,X,U
1000080628,2018-12-31,22713899401.85,22713899401.85,1729659140.53,19568324177.33,8505620477.23,8505620477.23,3145575224.52,3145575224.52,267183495.64,267183495.64,606085117.69,8219459664.43,9470610597.45,1729659140.53,0,1729659140.53,0,0,0,0,0,0,2669220826.87,267702.32,18596352.56,22713899401.85,8879477.22,0,785216481.129999,483286159.530001,1154116.56999993,1278536234.45,-270216324.87,-25158959.47,0,0,908142.86,-294467141.48,984069092.97,168990442.12,0,-185571730.5,-159269047.99,-43271841.73,0,3574437.31,-441228613.36,-656776354.15,327292738.82,327292738.82,0,-60109243.18,0,-200890752.94,0,0,0,0,0,1474484392.51,1474484392.51,2845772035.02,0,0,0,0,3155340566.02,3155340566.02,1030023483.68,5545010051.08,5517693649.02,19568324177.33,0,22713899401.85,0,0,0,0,-3.814697265625e-6,0,0,0,0,-9.5367431640625e-7,2947833387.64,0,2947833387.64,0,2947833387.64,8008499502.18,4956593623.18,377405217.39,80881159.42,1223501449.27,3274805797.1,1680616312.09,24360548882.34,14645709437.45,24360548882.34,0.201276244092499,0.201276244092499,0.00630804592619832,0.00630804592619832,0.201276244092499,0.201276244092499,1,1,0,0.121008496232078,19940222.6463301,201812,MORGAN STANLEY - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,59,SP,SAO PAULO,S3,199,51413,80628,4,0,0,,201701,5,MORGAN STANLEY - PRUDENCIAL,MORGAN STANLEY,,,X,U
1000080659,2018-12-31,2615565286.25,2615565286.25,783248182.78,2306151036.87,1477110324.36,1477110324.36,309414249.38,309414249.38,31372106.74,31372106.74,317803667.03,746178381.89,99215366.19,628330031.59,-15427581.9,612902449.69,0,0,0,0,0,0,613557785.45,205023304.45,20884331.55,2615565286.25,74581359.08,0,32679273.22,-11332794.66,111994374.34,207922211.98,-35187070.65,-3977742.74,0,0,-2682944.77,-41847758.16,166074453.82,46476817.26,10007974.48,-86767143.47,-64136475.14,-14895132.5,0,51032974.89,-50125324.5,-108406308.98,57668144.84,59788578.71,2120433.87,-25051040.44,-3365431.53,-7930000,0,84791204.69,0,2012207.69,119885470.43,1083651116.39,1290339999.2,0,57424978.88,15469597.5,0,0,-7.45058059692383e-9,72894576.38,113875748.78,0,828765545.94,2305875870.3,275166.57,2615565286.25,0,0,0,-4.76837158203125e-7,0,0,0,0,0,7.45058059692383e-9,291655377.92,0,291655377.92,0,291655377.92,1437999187.9,71847267.85,47161769.18,0,24685498.67,0,542931737.62,2768355758.98,2052778193.37,2768355758.98,0.14207836913992,0.14207836913992,0.0625352201974579,0.0625352201974579,0.14207836913992,0.14207836913992,1,1,0,0.105353286684317,NA,201812,RENDIMENTO - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,54,SP,SAO PAULO,S4,199,51468,80659,15,1,206,,201701,7,RENDIMENTO - PRUDENCIAL,RENDIMENTO,,,X,B
1000080666,2018-12-31,3990394291.49,3990394291.49,326759061.96,3489360312.7,3072585564.96,3072585564.96,501033978.79,501033978.79,8044725.52999962,8044725.52999962,35519328.02,671649655.57,2512501219.25,303016273.02,-10999750.54,292016522.48,0,0,0,0,0,0,450019239.64,7127443.83,21560882.7,3990394291.49,16722118.45,0,500549338.5,54693555.21,175464.33,572140476.49,-517401716.55,-8237309.69,0,0,19534436.02,-506104590.22,66035886.2699996,14466696.8,0,-26017732.09,-13683539.52,-3663847.3,550532.09,3100407.41,-9977402.79,-35224885.4,30811000.8699996,26819664.6899996,-3991336.18,-18774939.16,0,-30000000,0,0,0,10005269.4,0,540855242.23,550860511.63,1597458475.92,0,0,722234302.03,0,401373.019999981,722635675.05,201630902.36,161059216.73,254692898.03,3488337679.72,1022632.98,3990394291.49,0,0,0,0,0,0,0,9.5367431640625e-7,9.5367431640625e-7,-1.15483999252319e-7,389896240.9,0,389896240.9,0,389896240.9,1113512749.29,412726449.51,14106897.04,0,390949718.96,7669833.51,340958003.9,5870458756.25,1867197202.7,5870458756.25,0.20881363807540201,0.20881363807540201,0.036120371890459,0.036120371890459,0.20881363807540201,0.20881363807540201,1,1,0,0.0664166561914596,37572958.4959224,201812,HAITONG - PRUDENCIAL,b2,C,Conglomerado,3,Estrangeiro,198,59,SP,SAO PAULO,S3,198,51482,80666,6,0,0,,201701,8,HAITONG - PRUDENCIAL,HAITONG,,,X,I
1000080673,2018-12-31,43898185803.36,43898185803.36,17109747816.09,40403915620.35,21259122825.89,21259122825.89,3494270183.01,3494270183.01,264382393.039999,264382393.039999,2293738200.26,3470624225.07,5793851182.26,12183826082.92,-482475995.84,11701350087.08,0,0,0,0,0,0,20294394348,170721889.8,173505870.89,43898185803.36,1239128645.35,0,437971677.879999,149019359.07,0,1826119682.3,-469797090.37,-243754964.98,0,-66593905.72,-131846233.74,-911992194.81,914127487.489999,242981710.58,60442717.96,-245964922.13,-598935271.65,-71501847.91,3862116.92,298439202.75,-320463719.02,-631140012.5,282987474.989999,282717092.959999,-270382.03,-472102.369999999,-17862597.55,-140000000,0,543865859.42,0,54239430.13,183121596.72,4729767911.79,5510994798.06,1205640955.92,0,384935658.75,3819321389.02,0,2020417820.75,6224674868.52,8317812203.39,1792761895.35,17335914774.76,40387799496,16116124.35,43898185803.36,0,0,0,0,0,0,0,0,0,-2.20537185668945e-6,3305242120.8,0,3305242120.8,840423025.41,4145665146.21,20766371965.9,3886131270.15,209211826.09,0,3662722977.97,14196466.09,3910945367.3,38592227591.58,28563448603.35,38592227591.58,0.115715793519847,0.115715793519847,0.0194147068447102,0.0194147068447102,0.145138817226845,0.145138817226845,1,1,0,0.0856452795567865,NA,201812,BNP PARIBAS - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,64,SP,SAO PAULO,S3,199,51516,80673,7,0,0,,201701,4,BNP PARIBAS - PRUDENCIAL,BNP PARIBAS,,,X,U
1000080697,2018-12-31,5319687048.61,5319687048.61,1070278141.38,4635303898.26,3738353311.42,3738353311.42,684383150.35,684383150.35,40853266.4799998,40853266.4799998,11367494.33,1295340139.05,2188308201.59,524769227.53,-1709121.8,523060105.73,0,0,0,0,0,0,1260990125.7,33120717.91,7500264.3,5319687048.61,19962772.23,0,94913099.1299999,46051.5999999046,8693547.44,123615470.4,-52686359.69,-34114997.67,0,0,-382618.14,-87183975.5,36431494.8999998,48195394.49,3690,-28291139.82,-20393948.39,-3284263.4,-333790.89,14533923.14,-4041412.74,6388452.39,42819947.2899998,42818273.2899998,-1674,-272515.49,-1692491.32,-39242000,0,47264139.53,0,51195889.57,0,1972705856.63,2071165885.73,146744888.09,0,0,0,0,0,0,1520442537.6,61314647.23,835119373.67,4634787332.32,516565.94,5319687048.61,0,0,0,0,0,0,0,0,0,0,678198497.72,0,678198497.72,0,678198497.72,1816686211.11,416474728.38,49248504.49,0,367226223.89,0,250911944,4953381574.86,2484072883.49,4953381574.86,0.27301875972623,0.27301875972623,0.0110581567351611,0.0110581567351611,0.27301875972623,0.27301875972623,1,1,0,0.136916263661591,133685092.877052,201812,MIZUHO - PRUDENCIAL,b1,C,Conglomerado,3,Estrangeiro,199,60,SP,SAO PAULO,S4,199,51554,80697,2,0,0,,201701,2,MIZUHO - PRUDENCIAL,MIZUHO,,,X,U
1000080714,2018-12-31,13184409503.76,13184409503.76,362446003.24,11444575754.51,4641634795.02,4641634795.02,1739833749.25,1739833749.25,105628094.209999,105628094.209999,4122152.96,3095927446.76,8851124274.58,362446003.24,-3624460.03,358821543.21,0,0,0,0,0,0,852779810,1340191.42,20294084.83,13184409503.76,13739021.57,0,148298344.259998,-178960969.889999,0,-16923604.0600011,-29802612.26,-16963.26,0,-83256014.7,104701464.94,-8374125.28,-25297729.3400011,249154560.94,0,-164696191.19,-57631381.34,-21978244.8,0,166808104.54,-8903193.66999999,162753654.48,137455925.139999,137455925.139999,0,-26760706.15,-5067124.78,-100000000,0,0,0,3466788.85,0,578997045.24,582463834.09,988052711.13,0,0,0,0,94791.31,94791.31,3071023458.49,5715883557.98,1087057401.51,11444575754.51,0,13184409503.76,0,0,0,0,-1.9073486328125e-6,0,0,0,0,-4.02331352233887e-6,1725838862.11,0,1725838862.11,0,1725838862.11,2915892336.03,2460042171.14,111415001.32,41731046.02,2235855775.05,71040348.75,1209550225.86,10382149140.91,6585484733.03,10382149140.91,0.262067096360261,0.262067096360261,0.0117589685083279,0.0117589685083279,0.262067096360261,0.262067096360261,1,1,0,0.166231368735542,NA,201812,GOLDMAN SACHS - PRUDENCIAL,b2,C,Conglomerado,3,Estrangeiro,198,59,SP,SAO PAULO,S3,198,51585,80714,4,0,0,,201701,2,GOLDMAN SACHS - PRUDENCIAL,GOLDMAN SACHS,,,X,U
1000080721,2018-12-31,1082174181.07,1082174181.07,994189604.34,850377177.25,708231419.71,708231419.71,231797003.82,231797003.82,13589968.77,13589968.77,315946.25,34768708.89,44722106.22,994189604.34,-65353105.42,928836498.92,0,0,0,0,0,0,68968615.83,3736083.93,826221.03,1082174181.07,121405931.05,0,1968026.71,-22875062.77,0,100498894.99,-18628434.12,-12004265.81,0,0,-36093152.1,-66725852.03,33773042.96,46656685.64,14375704.6,-28352240.34,-117601638.13,-12256479.19,0,119233083.57,-29033328.95,-6978212.79999999,26794830.16,26334393.17,-460436.99,-12744424.4,0,0,0,0,0,223530637.21,0,182528301.24,406058938.45,120172.42,0,0,127326331.44,0,0,127326331.44,174725977.4,33805999.46,97071317.34,839108736.51,11268440.74,1082174181.07,5.96046447753906e-8,0,0,0,0,0,0,1.19209289550781e-7,2.38418579101563e-7,5.40167093276978e-8,230988355.87,0,230988355.87,0,230988355.87,819611366.43,0,0,0,0,0,38187596.99,1080069394.97,857798963.42,1080069394.97,0.269280292609659,0.269280292609659,7.60777742835232e-5,7.60777742835232e-5,0.269280292609659,0.269280292609659,1,1,0,0.21386436551738,NA,201812,YAMAHA MOTOR - PRUDENCIAL,b2,C,Conglomerado,3,Estrangeiro,198,56,SP,GUARULHOS,S4,198,,80721,3,0,0,,201701,2,YAMAHA MOTOR - PRUDENCIAL,,,,X,U
1000080738,2018-12-31,1264660001135.44,1264660001135.44,694519192989.54,1223660924076.15,1050840109331.52,1050840109331.52,40999077059.29,40999077059.29,2928299417.96001,2928299417.96001,9272424456.59,174659802272.03,199110613969.5,684005588672.9,-36444704480.97,647560884191.93,0,0,0,0,0,0,81676732980.59,139347673371.63,13031869893.17,1264660001135.44,39529358865.81,0,13786947879.23,-1453505072.75,208551352.08,55501609574.42,-20724284536.86,-9112372462.11,0,0,-7848679450.33,-37685336449.3,17816273125.12,10417524409.3,3377718887.5,-11195878147.03,-5581193652.4,-1953535491.3,1080341563.03,3411146750.79,-10590190729.21,-11034066409.32,6782206715.80001,4167654084.50001,-2614552631.3,-756741645.8,-482613020.74,-433889277.45,3430256550.05,30440352420.88,298352533856.87,371949977.51,13318884406.1,179044145033.23,521527865694.59,158212387928.76,58779593256.26,0,3964590349.35,6966135557.85,806021933.280003,70516341096.74,300583514611.43,1111245619.54,171709569125.09,1223660924076.15,0,1264660001135.44,-6.103515625e-5,0,0,-2.44140625e-4,0,0,0,2.44140625e-4,2.44140625e-4,4.76837158203125e-6,66503842447.8,0,66503842447.8,34711716451.92,101215558899.72,432975407618.52,12041701988.06,4571472073.25,1820391177.16,5481208361.39,168630376.26,71516630406.03,1302894275214.36,516533740012.61,1302894275214.36,0.128750238941171,0.128750238941171,0.0959776956130296,0.0959776956130296,0.195951495631726,0.195951495631726,1,1,0,0.0510431611474065,NA,201812,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,b1,C,Conglomerado,1,Público,199,51,DF,BRASILIA,S1,199,,80738,3376,796,5570,,201701,6,CAIXA ECONÔMICA FEDERAL - PRUDENCIAL,,,,X,M
1000080745,2018-12-31,47012074182.27,47012074182.27,10470072099.24,45796883336.7,42848185738.69,42848185738.69,1215190845.57,1215190845.57,38498367.2099999,38498367.2099999,66357590.45,13790101822.14,4188731115.62,10262967211.07,-1183820.04,10261783391.03,0,0,0,0,0,0,2281719367.96,16293412236.78,129968658.29,47012074182.27,730770972.1,0,780248906.87,6456837.37,18089904.04,1592907430.36,-1006497399.93,-165283924.28,0,0,-196891.39,-1171978215.6,420929214.76,147939969.51,196411.37,-56352657.79,-421705149.81,-29894236.16,310127.76,76443363.5499999,-76396461.69,-359458633.26,61470581.4999999,61434635.9599999,-35945.54,-22936268.75,0,-10000000,57340809.98,73786819.37,13298218040.78,5014830282.57,0,43889614.88,18430724757.6,14016992861.87,0,590386943.52,0,0,0,590386943.52,9810081175.7,220075.95,2948477522.06,45796883336.7,0,47012074182.27,3.814697265625e-6,0,0,0,-7.62939453125e-6,0,0,0,0,-1.564621925354e-7,1213684977.18,163105113.2,1376790090.38,0,1376790090.38,6552590397.47,126106585.13,22602436.03,0,103504149.1,0,1498585796.05,47331614985.83,8177282778.65,47331614985.83,0.148421549068696,0.168367675137107,0.093306035420798,0.093306035420798,0.168367675137107,0.168367675137107,1,1,0,0.0290881705767314,NA,201812,SICREDI - PRUDENCIAL,b1,C,Conglomerado,2,Privado nacional,199,63,RS,PORTO ALEGRE,S3,199,,80745,7,0,0,,201701,2,SICREDI - PRUDENCIAL,,,,X,U
1000080769,2018-12-31,3515409777.94,3515409777.94,3300194964.94,2541221512.31,2405847874.82,2405847874.82,974188265.63,974188265.63,84942645.44,84942645.44,4561619.52,47797886.61,57903651.51,3291779451.63,-85773019.46,3206006432.17,1624042.31,58644765.11,679300,679300,-183642.53,60764464.89,120235870.79,2444930.96,16374221.49,3516089077.94,211202171.1,20962240.99,5828213.47,0,0,237992625.56,-130652.3,-90290527.87,-16096034.49,0,3637492.74,-102879721.92,135112903.64,41212912.89,3150670.41,-17443123.17,-46994599.76,-11252258.13,-551812.96,9040157.07,-5244937.90999999,-28082991.56,107029912.08,107590044.95,560132.87,-21287977.35,-1359422.16,-56100000,0,0,0,0,0,4157621.98,4157621.98,0,0,0,0,0,0,0,2401690252.84,0,122947076.23,2528794951.05,12426561.26,3515409777.94,0,0,0,-4.76837158203125e-7,-4.76837158203125e-7,0,0,0,0,-2.98023223876953e-8,961171908.1,0,961171908.1,0,961171908.1,3169266114.98,0,0,0,0,0,482239075.71,3494885352.19,3651505190.69,3494885352.19,0.263226219847814,0.263226219847814,0.0100459261227133,0.0100459261227133,0.263226219847814,0.263226219847814,1,1,0,0.275022443153307,NA,201812,VOLVO - PRUDENCIAL,b2,C,Conglomerado,3,Estrangeiro,198,55,PR,CURITIBA,S4,198,,80769,3,0,0,,201701,2,VOLVO - PRUDENCIAL,,,,X,U
1000080776,2018-12-31,2890909013.94,2890909013.94,2566237002.51,2544325395.12,2298061259.18,2298061259.18,346583618.82,346583618.82,34153816.07,34153816.07,1661589.71,92022118.72,55365558.06,2509066181.25,-23880225.26,2485185955.99,44407.26,44408631.06,128604.82,128604.82,-221175.54,44360467.6,205708141.45,553888.61,6179898.62,2891037618.76,135414002.51,6379340.87,1591219,0,0,143384562.38,-13588617.23,-66441226.57,-4660762.58,0,852471.08,-83838135.3,59546427.08,92179857.18,2564669.6,-19768854.28,-58041134.13,-2866418.92,1786762,1495110.65,-15488637.2,1861354.90000001,61407781.98,61489126.28,81344.3,-26459517.78,-875792.43,0,0,0,0,0,0,429200240.25,429200240.25,0,0,0,0,0,0,0,1868861018.93,0,244377566.62,2542438825.8,1886569.32,2890909013.94,0,0,0,0,-9.5367431640625e-7,0,0,0,0,7.45058059692383e-9,340710219.35,0,340710219.35,44213377.82,384923597.17,2696073737.04,0,0,0,0,0,352544587.36,2884907009.65,3048618324.4,2884907009.65,0.111758896357436,0.111758896357436,0.0085734130208248,0.0085734130208248,0.126261655678317,0.126261655678317,1,1,0,0.118100936428913,NA,201812,SCANIA - PRUDENCIAL,b2,C,Conglomerado,3,Estrangeiro,198,55,SP,SAO BERNARDO DO CAMPO,S4,198,,80776,3,0,0,,201701,2,SCANIA - PRUDENCIAL,,,,X,U
